Part/Size:Vector3:2, 4.400000095367432, 2/Position:Vector3:-262.0010681152344, 20.076597213745117, -601.002685546875/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:-0.15800000727176666, 179.99899291992188, 0.6669999957084656/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 2/Position:Vector3:-259, 27.39999771118164, -603/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 2/Position:Vector3:-259, 25.600000381469727, -602.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 2/Position:Vector3:-259, 25.600000381469727, -603.5/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 1.2000000476837158, 2/Position:Vector3:-259, 27.39999771118164, -606/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 4.800000190734863, 2/Position:Vector3:-259, 22, -602.5/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 2/Position:Vector3:-259, 25.599998474121094, -608.5/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 2/Position:Vector3:-259, 25.600000381469727, -609.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 2/Position:Vector3:-259, 27.39999771118164, -609/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 4.800000190734863, 2/Position:Vector3:-259, 22, -609.5/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 3/Position:Vector3:-258.5, 19, -606/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 2.4000000953674316, 2/Position:Vector3:-259, 24.399999618530273, -590/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-259, 24.399999618530273, -570/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 4/Position:Vector3:-275, 14.800000190734863, -565/Color:Color3:0.388235, 0.372549, 0.384314/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-313, 31.600000381469727, -602/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-313, 31.600000381469727, -608/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-313, 31.600000381469727, -614/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-313, 29.200000762939453, -612/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-313, 29.19999885559082, -606/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-313, 29.19999885559082, -600/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-259, 29.19999885559082, -572/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-261, 29.19999885559082, -568/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-313, 26.80000114440918, -613/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:5, 2.4000000953674316, 2/Position:Vector3:-313, 26.799999237060547, -599.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:7, 2.4000000953674316, 2/Position:Vector3:-313, 24.400001525878906, -613.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 2.4000000953674316, 2/Position:Vector3:-313, 24.399999618530273, -600/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 2/Position:Vector3:-313, 27.399999618530273, -609/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 2/Position:Vector3:-313, 25.600000381469727, -609.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 2/Position:Vector3:-313, 25.600000381469727, -608.5/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 1.2000000476837158, 2/Position:Vector3:-313, 27.399999618530273, -606/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 4.800000190734863, 2/Position:Vector3:-313, 22, -609.5/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 2/Position:Vector3:-313, 25.600000381469727, -603.5/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 2/Position:Vector3:-313, 25.600000381469727, -602.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 2/Position:Vector3:-313, 27.399999618530273, -603/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 4.800000190734863, 2/Position:Vector3:-313, 22, -602.5/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 3/Position:Vector3:-313.5, 19, -606/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:5, 2.4000000953674316, 2/Position:Vector3:-313, 22, -599.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-313, 22.000001907348633, -613/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:7, 2.4000000953674316, 2/Position:Vector3:-313, 19.60000228881836, -613.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 2.4000000953674316, 2/Position:Vector3:-313, 19.600000381469727, -600/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 4/Position:Vector3:-275, 16.600000381469727, -567/Color:Color3:0.388235, 0.372549, 0.384314/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 8.40000057220459, 2/Position:Vector3:-271.5, 20.200000762939453, -568/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-268, 24.399999618530273, -568/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:5, 2.4000000953674316, 2/Position:Vector3:-268.5, 22, -568/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-263, 26.799999237060547, -568/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-263, 22, -568/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:5, 2.4000000953674316, 2/Position:Vector3:-262.5, 24.399999618530273, -568/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-268, 19.600000381469727, -568/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-275, 13.59999942779541, -562/Color:Color3:0.388235, 0.372549, 0.384314/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 2/Position:Vector3:-275, 13, -560/Color:Color3:0.388235, 0.372549, 0.384314/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-259, 31.59999656677246, -570/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-259, 31.59999656677246, -576/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-259, 31.59999656677246, -582/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-259, 31.59999656677246, -600/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-259, 31.59999656677246, -606/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 2/Position:Vector3:-259, 27.39999771118164, -581/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 2/Position:Vector3:-259, 25.600000381469727, -580.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 2/Position:Vector3:-259, 25.600000381469727, -581.5/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 1.2000000476837158, 2/Position:Vector3:-259, 27.39999771118164, -584/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 4.800000190734863, 2/Position:Vector3:-259, 22, -580.5/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 2/Position:Vector3:-259, 25.599998474121094, -586.5/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 2/Position:Vector3:-259, 25.600000381469727, -587.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 2/Position:Vector3:-259, 27.39999771118164, -587/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 4.800000190734863, 2/Position:Vector3:-259, 22, -587.5/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 3/Position:Vector3:-258.5, 19, -584/Color:Color3:0.627451, 0.372549, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-313, 17.200000762939453, -618/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-313, 29.200000762939453, -618/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:7, 2.4000000953674316, 2/Position:Vector3:-313, 22.000001907348633, -619.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:5, 2.4000000953674316, 2/Position:Vector3:-259, 22.000001907348633, -612.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:7, 2.4000000953674316, 2/Position:Vector3:-313, 26.80000114440918, -619.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-313, 24.400001525878906, -620/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-313, 19.600000381469727, -620/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:5, 2.4000000953674316, 2/Position:Vector3:-262.5, 19.600000381469727, -568/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:5, 2.4000000953674316, 2/Position:Vector3:-259, 26.799999237060547, -612.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-259, 31.59999656677246, -612/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-311, 17.200000762939453, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:7, 2.4000000953674316, 2/Position:Vector3:-259, 22, -570.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:5, 2.4000000953674316, 2/Position:Vector3:-259, 22, -590.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-259, 22, -577/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:5, 2.4000000953674316, 2/Position:Vector3:-259, 22, -595.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-259, 24.400001525878906, -613/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 2.4000000953674316, 2/Position:Vector3:-259, 22, -600/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-313, 31.600000381469727, -620/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-305, 17.200000762939453, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-299, 17.200000762939453, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-293, 17.200000762939453, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-259, 29.19999885559082, -614/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-304, 24.400001525878906, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:5, 2.4000000953674316, 2/Position:Vector3:-303.5, 26.799999237060547, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:5, 2.4000000953674316, 2/Position:Vector3:-303.5, 22.000001907348633, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-309, 26.80000114440918, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-309, 22.000001907348633, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:5, 2.4000000953674316, 2/Position:Vector3:-309.5, 24.400001525878906, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:5, 2.4000000953674316, 2/Position:Vector3:-309.5, 19.60000228881836, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-304, 19.60000228881836, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-299, 29.200000762939453, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-305, 29.19999885559082, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-311, 29.200000762939453, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-303, 31.599998474121094, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-309, 31.599998474121094, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:5, 2.4000000953674316, 2/Position:Vector3:-259, 19.600000381469727, -594.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-261, 17.200000762939453, -568/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-287, 17.200000762939453, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-281, 17.200002670288086, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-269, 17.200002670288086, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-275, 17.200002670288086, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-259, 19.600000381469727, -570/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:7, 2.4000000953674316, 2/Position:Vector3:-259, 19.600000381469727, -576.5/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
