Part/Size:Vector3:200, 0.4000000059604645, 200/Position:Vector3:0, 5.200000762939453, 0/Color:Color3:0.411765, 0.25098, 0.156863/Name:string:Base/Orientation:Vector3:0, 0, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:6, 7.200000286102295, 10/Position:Vector3:-47, 58.19999694824219, -84/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 10.800000190734863, 14/Position:Vector3:-47, 49.19999694824219, -84/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 10.800000190734863, 18/Position:Vector3:-49, 38.400001525878906, -85/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:20, 2.4000000953674316, 1/Position:Vector3:-57.5, 34.20000076293945, -70/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:11, 2.4000000953674316, 23/Position:Vector3:-86.5, 34.20000457763672, -54.5/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:35, 2.4000000953674316, 60/Position:Vector3:-39.5, 34.20000076293945, -50/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:4, 38.400001525878906, 2/Position:Vector3:-20, 72.60000610351562, -99/Color:Color3:0.156863, 0.498039, 0.278431/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 3.6000001430511475, 14/Position:Vector3:-66, 50.400001525878906, -55/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 2.4000000953674316, 18/Position:Vector3:-31, 34.20000076293945, -85/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:52, 2.4000000953674316, 41/Position:Vector3:-77.5, 34.20000076293945, -23/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:200, 39.60000228881836, 2/Position:Vector3:-99, 52.80000305175781, 0/Color:Color3:0.482353, 0.713726, 0.909804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:11, 1.2000000476837158, 8/Position:Vector3:-20, 32.400001525878906, -54.5/Color:Color3:0.976471, 0.913725, 0.6/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:60, 2.4000000953674316, 27/Position:Vector3:-84.5, 34.20000076293945, 33/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:4, 2.4000000953674316, 23/Position:Vector3:-55, 34.20000076293945, -8.5/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:149, 1.2000000476837158, 76/Position:Vector3:-62, 31.200000762939453, 25.5/Color:Color3:0.976471, 0.913725, 0.6/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:123, 1.2000000476837158, 84/Position:Vector3:-58, 32.400001525878906, 12.5/Color:Color3:0.976471, 0.913725, 0.6/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:14, 10.800000190734863, 16/Position:Vector3:-63, 38.400001525878906, 10/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 7.200000286102295, 12/Position:Vector3:-62, 47.400001525878906, 10/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 10.800000190734863, 14/Position:Vector3:-46, 49.20000457763672, -16/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 4.800000190734863, 80/Position:Vector3:22, 54.60000228881836, -95/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 2.4000000953674316, 28/Position:Vector3:-54, 34.20000076293945, 17/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:2, 2.4000000953674316, 70/Position:Vector3:21, 53.400001525878906, -93/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 80/Position:Vector3:22, 55.80000305175781, -97/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 10.800000190734863, 18/Position:Vector3:-44, 38.400001525878906, -15/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 7.200000286102295, 10/Position:Vector3:-46, 58.20000457763672, -16/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 4.800000190734863, 8/Position:Vector3:-61, 53.400001525878906, 11/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 2.4000000953674316, 6/Position:Vector3:-44, 63.00000762939453, -15/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 14/Position:Vector3:-55.5, 34.20000076293945, 24/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:40, 2.4000000953674316, 18/Position:Vector3:-44, 34.20000076293945, 11/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:174, 18, 6/Position:Vector3:-19, 42, -13/Color:Color3:0.670588, 0.678431, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:28, 1.2000000476837158, 47/Position:Vector3:5.5, 51.599998474121094, -35/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 2.4000000953674316, 4/Position:Vector3:-44, 65.4000015258789, -15/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 10.800000190734863, 14/Position:Vector3:-87, 49.19999694824219, 69/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 10.800000190734863, 18/Position:Vector3:-89, 38.400001525878906, 68/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:81, 2.4000000953674316, 15/Position:Vector3:-63.5, 34.20000076293945, 57.5/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:35, 2.4000000953674316, 9/Position:Vector3:-75.5, 34.20000076293945, 80.5/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:25, 2.4000000953674316, 18/Position:Vector3:-89, 34.20000076293945, 85.5/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:10, 9.600000381469727, 40/Position:Vector3:9, 57, -64/Color:Color3:0.670588, 0.678431, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 4.800000190734863, 4/Position:Vector3:-60, 58.20000457763672, 12/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 4.800000190734863, 4/Position:Vector3:-60, 63.00000762939453, 13/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:14, 10.800000190734863, 16/Position:Vector3:-49, 38.400001525878906, 39/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 4.800000190734863, 40/Position:Vector3:8, 64.19999694824219, -64/Color:Color3:0.670588, 0.678431, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:174, 2.4000000953674316, 4/Position:Vector3:-20, 52.20000076293945, -12.999996185302734/Color:Color3:0.670588, 0.678431, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:13, 2.4000000953674316, 70/Position:Vector3:-28.5, 34.20000076293945, 15/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:51, 1.2000000476837158, 118/Position:Vector3:41, 51.60000228881836, -74.5/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 7.200000286102295, 10/Position:Vector3:-87, 58.19999694824219, 69/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 2.4000000953674316, 6/Position:Vector3:-89, 63, 68/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 7.200000286102295, 12/Position:Vector3:-49, 47.400001525878906, 38/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 9.600000381469727, 40/Position:Vector3:34, 57, -73/Color:Color3:0.670588, 0.678431, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:118, 39.60000228881836, 2/Position:Vector3:41, 72, -99/Color:Color3:0.156863, 0.498039, 0.278431/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 2.4000000953674316, 4/Position:Vector3:-89, 65.4000015258789, 68/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 4.800000190734863, 40/Position:Vector3:34, 64.19999694824219, -74/Color:Color3:0.670588, 0.678431, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 4.800000190734863, 4/Position:Vector3:-47, 58.20000076293945, 36/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 4.800000190734863, 8/Position:Vector3:-48, 53.400001525878906, 37/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:35, 2.4000000953674316, 7/Position:Vector3:-38.5, 34.20000076293945, 48.5/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:26, 1.2000000476837158, 2/Position:Vector3:-23, 31.200000762939453, 87/Color:Color3:0.976471, 0.913725, 0.6/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:26, 1.2000000476837158, 76/Position:Vector3:-62, 32.400001525878906, 87/Color:Color3:0.976471, 0.913725, 0.6/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:28, 9.600000381469727, 2/Position:Vector3:28, 57, -35/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:32, 9.600000381469727, 2/Position:Vector3:43, 57, -50/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:24, 1.2000000476837158, 4/Position:Vector3:41, 62.400001525878906, -47/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:24, 1.2000000476837158, 4/Position:Vector3:31, 62.400001525878906, -33/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:34, 7.200000286102295, 2/Position:Vector3:26, 55.80000305175781, -34/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:36, 6, 2/Position:Vector3:43, 55.20000076293945, -52/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:38, 4.800000190734863, 2/Position:Vector3:24, 54.60000228881836, -34/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:40, 2.4000000953674316, 2/Position:Vector3:43, 53.400001525878906, -54/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:42, 3.6000001430511475, 2/Position:Vector3:22, 54, -34/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:48, 1.2000000476837158, 2/Position:Vector3:43, 52.79999923706055, -56/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:44, 1.2000000476837158, 2/Position:Vector3:20, 52.79999923706055, -33/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 4.800000190734863, 4/Position:Vector3:-46, 63, 36/Color:Color3:0.341176, 0.345098, 0.341176/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 4.800000190734863, 10/Position:Vector3:85, 54.60000228881836, -93/Color:Color3:0.670588, 0.678431, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 3.6000001430511475, 10/Position:Vector3:83, 54, -93/Color:Color3:0.670588, 0.678431, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 2.4000000953674316, 10/Position:Vector3:81, 53.400001525878906, -93/Color:Color3:0.670588, 0.678431, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:14, 1.2000000476837158, 10/Position:Vector3:73, 52.79999923706055, -93/Color:Color3:0.670588, 0.678431, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:32, 9.600000381469727, 22/Position:Vector3:82, 57, -77/Color:Color3:0.670588, 0.678431, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 18, 8/Position:Vector3:-32, 42, 81/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 12, 4/Position:Vector3:-30, 39, 70/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 10.800000190734863, 6/Position:Vector3:-25, 38.400001525878906, 70/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 9.600000381469727, 8/Position:Vector3:-26, 37.79999923706055, 65/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 8.40000057220459, 8/Position:Vector3:-26, 37.20000076293945, 63/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 8/Position:Vector3:-26, 36.599998474121094, 61/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 6, 8/Position:Vector3:-26, 36, 59/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 4.800000190734863, 8/Position:Vector3:-26, 35.400001525878906, 57/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 2.4000000953674316, 8/Position:Vector3:-26, 34.20000076293945, 53/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 3.6000001430511475, 8/Position:Vector3:-26, 34.79999923706055, 55/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 8/Position:Vector3:-26, 33.599998474121094, 51/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:32, 2.4000000953674316, 6/Position:Vector3:-39, 34.20000076293945, 82/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:16, 2.4000000953674316, 5/Position:Vector3:-32.5, 34.20000076293945, 58/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:2, 1.2000000476837158, 8/Position:Vector3:-26, 34.79999923706055, 51/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:62, 39.60000228881836, 2/Position:Vector3:-67, 52.80000305175781, 99/Color:Color3:0.482353, 0.713726, 0.909804/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 8.40000057220459, 10/Position:Vector3:91, 56.400001525878906, -93/Color:Color3:0.670588, 0.678431, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 10/Position:Vector3:89, 55.79999923706055, -93/Color:Color3:0.670588, 0.678431, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 6, 10/Position:Vector3:87, 55.20000076293945, -93/Color:Color3:0.670588, 0.678431, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 9.600000381469727, 10/Position:Vector3:95, 57, -93/Color:Color3:0.670588, 0.678431, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 13.200000762939453, 4/Position:Vector3:-34, 39.599998474121094, 70/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 15.600000381469727, 8/Position:Vector3:-32, 40.80000305175781, 77/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 16.80000114440918, 8/Position:Vector3:-32, 41.400001525878906, 79/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 12/Position:Vector3:-12, 52.79999923706055, 33/Color:Color3:0.670588, 0.678431, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 10, 10/Position:Vector3:-12, 58.39999771118164, 33/Color:Color3:0.670588, 0.678431, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 90/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 14.40000057220459, 8/Position:Vector3:-32, 40.20000076293945, 75/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:51, 2.4000000953674316, 14/Position:Vector3:-49, 34.20000076293945, 72.5/Color:Color3:0.0509804, 0.411765, 0.67451/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:false/
Part/Size:Vector3:26, 1.2000000476837158, 2/Position:Vector3:-23, 32.400001525878906, 87/Color:Color3:0.976471, 0.913725, 0.6/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:32, 9.600000381469727, 2/Position:Vector3:43, 57, -20/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:28, 9.600000381469727, 2/Position:Vector3:58, 57, -35/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:20, 1.2000000476837158, 4/Position:Vector3:43, 62.400001525878906, -23/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:32, 7.200000286102295, 2/Position:Vector3:60, 55.80000305175781, -35/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:34, 7.200000286102295, 2/Position:Vector3:44, 55.80000305175781, -18/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:36, 6, 2/Position:Vector3:62, 55.20000076293945, -35/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:38, 4.800000190734863, 2/Position:Vector3:44, 54.60000228881836, -16/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:40, 3.6000001430511475, 2/Position:Vector3:64, 54, -35/Color:Color3:0.294118, 0.592157, 0.294118/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
